Date,Scheme_Name,NAV
2024-10-30,Scheme_20,124.2678
2024-10-31,Scheme_20,125.1325
2024-11-01,Scheme_20,125.2015
2024-11-04,Scheme_20,125.3586
2024-11-05,Scheme_20,124.466
2024-11-06,Scheme_20,124.2332
2024-11-07,Scheme_20,123.5428
2024-11-08,Scheme_20,123.4238
2024-11-11,Scheme_20,122.2961
2024-11-12,Scheme_20,122.4802
2024-11-13,Scheme_20,121.3953
2024-11-14,Scheme_20,120.7841
2024-11-15,Scheme_20,120.456
2024-11-18,Scheme_20,121.1262
2024-11-19,Scheme_20,122.2878
2024-11-20,Scheme_20,122.5423
2024-11-21,Scheme_20,123.5872
2024-11-22,Scheme_20,124.944
2024-11-25,Scheme_20,125.3762
2024-11-26,Scheme_20,124.9386
2024-11-27,Scheme_20,126.911
2024-11-28,Scheme_20,125.6107
2024-11-29,Scheme_20,124.8123
2024-12-02,Scheme_20,124.4302
2024-12-03,Scheme_20,124.9979
2024-12-04,Scheme_20,125.5158
2024-12-05,Scheme_20,124.7691
2024-12-06,Scheme_20,123.3642
2024-12-09,Scheme_20,123.4498
2024-12-10,Scheme_20,124.95
2024-12-11,Scheme_20,125.3281
2024-12-12,Scheme_20,123.4383
2024-12-13,Scheme_20,121.9165
2024-12-16,Scheme_20,122.029
2024-12-17,Scheme_20,121.9611
2024-12-18,Scheme_20,119.6654
2024-12-19,Scheme_20,121.9957
2024-12-20,Scheme_20,122.0051
2024-12-23,Scheme_20,122.2884
2024-12-24,Scheme_20,121.9027
2024-12-25,Scheme_20,122.239
2024-12-26,Scheme_20,122.3745
2024-12-27,Scheme_20,123.3765
2024-12-30,Scheme_20,123.2126
2024-12-31,Scheme_20,121.1457
2025-01-01,Scheme_20,123.2438
2025-01-02,Scheme_20,123.4774
2025-01-03,Scheme_20,122.4557
2025-01-06,Scheme_20,122.9015
2025-01-07,Scheme_20,121.4469
2025-01-08,Scheme_20,120.4015
2025-01-09,Scheme_20,120.5927
2025-01-10,Scheme_20,121.0131
2025-01-13,Scheme_20,120.6025
2025-01-14,Scheme_20,120.277
2025-01-15,Scheme_20,120.3688
2025-01-16,Scheme_20,120.7516
2025-01-17,Scheme_20,120.3926
2025-01-20,Scheme_20,120.0826
2025-01-21,Scheme_20,120.5727
2025-01-22,Scheme_20,119.7553
2025-01-23,Scheme_20,119.3892
2025-01-24,Scheme_20,118.9671
2025-01-27,Scheme_20,119.9998
2025-01-28,Scheme_20,120.3585
2025-01-29,Scheme_20,120.44
2025-01-30,Scheme_20,120.4408
2025-01-31,Scheme_20,119.9661
2025-02-03,Scheme_20,118.1392
2025-02-04,Scheme_20,119.5266
2025-02-05,Scheme_20,119.6529
2025-02-06,Scheme_20,121.1078
2025-02-07,Scheme_20,120.2961
2025-02-10,Scheme_20,121.1781
2025-02-11,Scheme_20,119.6707
2025-02-12,Scheme_20,119.2444
2025-02-13,Scheme_20,118.4738
2025-02-14,Scheme_20,119.5496
2025-02-17,Scheme_20,120.1115
2025-02-18,Scheme_20,120.6374
2025-02-19,Scheme_20,119.9722
2025-02-20,Scheme_20,119.0785
2025-02-21,Scheme_20,119.6509
2025-02-24,Scheme_20,119.1225
2025-02-25,Scheme_20,119.5667
2025-02-26,Scheme_20,119.2887
2025-02-27,Scheme_20,119.6182
2025-02-28,Scheme_20,119.282
2025-03-03,Scheme_20,120.7616
2025-03-04,Scheme_20,119.7052
2025-03-05,Scheme_20,120.0751
2025-03-06,Scheme_20,121.0341
2025-03-07,Scheme_20,121.88
2025-03-10,Scheme_20,122.0713
2025-03-11,Scheme_20,121.0493
2025-03-12,Scheme_20,120.6702
2025-03-13,Scheme_20,121.8315
2025-03-14,Scheme_20,120.9567
2025-03-17,Scheme_20,120.8188
2025-03-18,Scheme_20,119.7171
2025-03-19,Scheme_20,120.4211
2025-03-20,Scheme_20,119.0477
2025-03-21,Scheme_20,117.5668
2025-03-24,Scheme_20,117.2408
2025-03-25,Scheme_20,118.9375
2025-03-26,Scheme_20,118.6206
2025-03-27,Scheme_20,118.74
2025-03-28,Scheme_20,118.8883
2025-03-31,Scheme_20,118.007
2025-04-01,Scheme_20,116.5163
2025-04-02,Scheme_20,116.7087
2025-04-03,Scheme_20,115.3728
2025-04-04,Scheme_20,115.7449
2025-04-07,Scheme_20,114.3167
2025-04-08,Scheme_20,113.3462
2025-04-09,Scheme_20,112.7319
2025-04-10,Scheme_20,112.6519
2025-04-11,Scheme_20,111.7267
2025-04-14,Scheme_20,112.5166
2025-04-15,Scheme_20,112.3728
2025-04-16,Scheme_20,112.0022
2025-04-17,Scheme_20,112.8888
2025-04-18,Scheme_20,111.2013
2025-04-21,Scheme_20,112.5556
2025-04-22,Scheme_20,112.3445
2025-04-23,Scheme_20,111.6586
2025-04-24,Scheme_20,111.4278
2025-04-25,Scheme_20,110.4735
2025-04-28,Scheme_20,110.6122
2025-04-29,Scheme_20,111.9357
2025-04-30,Scheme_20,111.7461
2025-05-01,Scheme_20,112.3854
2025-05-02,Scheme_20,111.2348
2025-05-05,Scheme_20,110.4585
2025-05-06,Scheme_20,110.0334
2025-05-07,Scheme_20,109.3256
2025-05-08,Scheme_20,110.166
2025-05-09,Scheme_20,110.1551
2025-05-12,Scheme_20,110.6602
2025-05-13,Scheme_20,110.7916
2025-05-14,Scheme_20,110.4667
2025-05-15,Scheme_20,110.7234
2025-05-16,Scheme_20,111.6906
2025-05-19,Scheme_20,112.1904
2025-05-20,Scheme_20,112.16
2025-05-21,Scheme_20,111.5001
2025-05-22,Scheme_20,114.0964
2025-05-23,Scheme_20,113.3546
2025-05-26,Scheme_20,113.7104
2025-05-27,Scheme_20,113.4619
2025-05-28,Scheme_20,113.4826
2025-05-29,Scheme_20,113.5055
2025-05-30,Scheme_20,113.9426
2025-06-02,Scheme_20,114.1917
2025-06-03,Scheme_20,112.917
2025-06-04,Scheme_20,113.8077
2025-06-05,Scheme_20,116.0204
2025-06-06,Scheme_20,116.9063
2025-06-09,Scheme_20,117.3839
2025-06-10,Scheme_20,117.8044
2025-06-11,Scheme_20,117.6185
2025-06-12,Scheme_20,116.217
2025-06-13,Scheme_20,116.0019
2025-06-16,Scheme_20,116.9422
2025-06-17,Scheme_20,115.9581
2025-06-18,Scheme_20,116.5185
2025-06-19,Scheme_20,116.8795
2025-06-20,Scheme_20,116.3132
2025-06-23,Scheme_20,115.6861
2025-06-24,Scheme_20,114.3538
2025-06-25,Scheme_20,114.5745
2025-06-26,Scheme_20,114.8744
2025-06-27,Scheme_20,114.016
2025-06-30,Scheme_20,114.9661
2025-07-01,Scheme_20,114.355
2025-07-02,Scheme_20,114.1122
2025-07-03,Scheme_20,114.8283
2025-07-04,Scheme_20,114.0632
2025-07-07,Scheme_20,112.7484
2025-07-08,Scheme_20,112.9206
2025-07-09,Scheme_20,115.2109
2025-07-10,Scheme_20,114.9265
2025-07-11,Scheme_20,116.4921
2025-07-14,Scheme_20,117.7677
2025-07-15,Scheme_20,117.432
2025-07-16,Scheme_20,117.2122
2025-07-17,Scheme_20,116.8139
2025-07-18,Scheme_20,117.3507
2025-07-21,Scheme_20,117.4199
2025-07-22,Scheme_20,118.5253
2025-07-23,Scheme_20,116.3268
2025-07-24,Scheme_20,116.027
2025-07-25,Scheme_20,116.1119
2025-07-28,Scheme_20,116.2768
2025-07-29,Scheme_20,116.2711
2025-07-30,Scheme_20,115.8856
2025-07-31,Scheme_20,117.8799
2025-08-01,Scheme_20,117.31
2025-08-04,Scheme_20,117.2679
2025-08-05,Scheme_20,115.7409
2025-08-06,Scheme_20,116.6258
2025-08-07,Scheme_20,118.3072
2025-08-08,Scheme_20,118.4586
2025-08-11,Scheme_20,117.8141
2025-08-12,Scheme_20,117.404
2025-08-13,Scheme_20,117.4024
2025-08-14,Scheme_20,118.5021
2025-08-15,Scheme_20,119.941
2025-08-18,Scheme_20,121.3708
2025-08-19,Scheme_20,121.2418
2025-08-20,Scheme_20,122.1586
2025-08-21,Scheme_20,122.0264
2025-08-22,Scheme_20,122.5371
2025-08-25,Scheme_20,123.1824
2025-08-26,Scheme_20,121.7668
2025-08-27,Scheme_20,121.4719
2025-08-28,Scheme_20,121.6596
2025-08-29,Scheme_20,121.7848
2025-09-01,Scheme_20,123.3535
2025-09-02,Scheme_20,123.7446
2025-09-03,Scheme_20,124.5027
2025-09-04,Scheme_20,124.4214
2025-09-05,Scheme_20,126.6055
2025-09-08,Scheme_20,125.6847
2025-09-09,Scheme_20,124.2033
2025-09-10,Scheme_20,124.8615
2025-09-11,Scheme_20,125.7779
2025-09-12,Scheme_20,125.5232
2025-09-15,Scheme_20,125.361
2025-09-16,Scheme_20,125.35
2025-09-17,Scheme_20,125.065
2025-09-18,Scheme_20,125.4705
2025-09-19,Scheme_20,125.6868
2025-09-22,Scheme_20,126.99
2025-09-23,Scheme_20,126.0349
2025-09-24,Scheme_20,125.129
2025-09-25,Scheme_20,122.9771
2025-09-26,Scheme_20,122.1177
2025-09-29,Scheme_20,122.6738
2025-09-30,Scheme_20,122.5318
2025-10-01,Scheme_20,122.4434
2025-10-02,Scheme_20,124.0039
2025-10-03,Scheme_20,122.1807
2025-10-06,Scheme_20,122.8729
2025-10-07,Scheme_20,122.8757
2025-10-08,Scheme_20,124.2226
2025-10-09,Scheme_20,122.3417
2025-10-10,Scheme_20,122.9306
2025-10-13,Scheme_20,122.4958
2025-10-14,Scheme_20,121.1343
2025-10-15,Scheme_20,120.8703
2025-10-16,Scheme_20,120.7572
2025-10-17,Scheme_20,120.6652
2025-10-20,Scheme_20,119.8112
2025-10-21,Scheme_20,121.0259
2025-10-22,Scheme_20,122.2614
2025-10-23,Scheme_20,123.091
2025-10-24,Scheme_20,123.7329
2025-10-27,Scheme_20,122.5138
2025-10-28,Scheme_20,123.0395
2025-10-29,Scheme_20,123.0687
2025-10-30,Scheme_20,123.2177
2025-10-31,Scheme_20,122.9235
2025-11-03,Scheme_20,123.1756
2025-11-04,Scheme_20,122.8557
2025-11-05,Scheme_20,122.1649
2025-11-06,Scheme_20,122.7053
2025-11-07,Scheme_20,121.8365
2025-11-10,Scheme_20,123.5895
2025-11-11,Scheme_20,124.1238
2025-11-12,Scheme_20,124.3254
2025-11-13,Scheme_20,124.0341
2025-11-14,Scheme_20,124.725
2025-11-17,Scheme_20,125.8923
2025-11-18,Scheme_20,125.2949
2025-11-19,Scheme_20,124.813
2025-11-20,Scheme_20,123.0941
2025-11-21,Scheme_20,122.4488
2025-11-24,Scheme_20,123.8443
2025-11-25,Scheme_20,122.8823
2025-11-26,Scheme_20,122.223
2025-11-27,Scheme_20,123.1738
2025-11-28,Scheme_20,122.459
2025-12-01,Scheme_20,120.2982
2025-12-02,Scheme_20,121.5022
2025-12-03,Scheme_20,120.6005
2025-12-04,Scheme_20,121.4251
2025-12-05,Scheme_20,122.6166
2025-12-08,Scheme_20,123.2322
2025-12-09,Scheme_20,122.1687
2025-12-10,Scheme_20,121.8668
2025-12-11,Scheme_20,120.5974
2025-12-12,Scheme_20,120.9204
2025-12-15,Scheme_20,120.7283
2025-12-16,Scheme_20,120.7538
2025-12-17,Scheme_20,119.8477
2025-12-18,Scheme_20,120.6979
2025-12-19,Scheme_20,119.7392
2025-12-22,Scheme_20,120.6427
2025-12-23,Scheme_20,120.6072
2025-12-24,Scheme_20,119.6327
2025-12-25,Scheme_20,119.7134
2025-12-26,Scheme_20,119.642
2025-12-29,Scheme_20,118.5019
2025-12-30,Scheme_20,116.6689
2025-12-31,Scheme_20,117.6
2026-01-01,Scheme_20,116.6037
2022-01-03,Scheme_21,100.7139
2022-01-04,Scheme_21,100.7569
2022-01-05,Scheme_21,99.9667
2022-01-06,Scheme_21,100.1304
2022-01-07,Scheme_21,98.6755
2022-01-10,Scheme_21,99.1613
2022-01-11,Scheme_21,97.7529
2022-01-12,Scheme_21,97.8371
2022-01-13,Scheme_21,98.7683
2022-01-14,Scheme_21,98.9804
2022-01-17,Scheme_21,99.0424
2022-01-18,Scheme_21,98.8642
2022-01-19,Scheme_21,99.2745
2022-01-20,Scheme_21,99.4414
2022-01-21,Scheme_21,99.2112
2022-01-24,Scheme_21,99.095
2022-01-25,Scheme_21,98.527
2022-01-26,Scheme_21,99.764
2022-01-27,Scheme_21,100.6091
2022-01-28,Scheme_21,99.3628
2022-01-31,Scheme_21,99.5435
2022-02-01,Scheme_21,99.8769
2022-02-02,Scheme_21,99.3545
2022-02-03,Scheme_21,98.2609
2022-02-04,Scheme_21,99.2987
2022-02-07,Scheme_21,98.2958
2022-02-08,Scheme_21,97.9699
2022-02-09,Scheme_21,99.1761
2022-02-10,Scheme_21,99.7581
2022-02-11,Scheme_21,99.9959
2022-02-14,Scheme_21,99.557
2022-02-15,Scheme_21,100.0152
2022-02-16,Scheme_21,99.0512
2022-02-17,Scheme_21,97.7288
2022-02-18,Scheme_21,97.2416
2022-02-21,Scheme_21,96.697
2022-02-22,Scheme_21,96.328
2022-02-23,Scheme_21,96.5736
2022-02-24,Scheme_21,98.1147
2022-02-25,Scheme_21,97.1332
2022-02-28,Scheme_21,96.9686
2022-03-01,Scheme_21,96.9537
2022-03-02,Scheme_21,97.2261
2022-03-03,Scheme_21,97.6605
2022-03-04,Scheme_21,97.6022
2022-03-07,Scheme_21,97.7379
2022-03-08,Scheme_21,97.7433
2022-03-09,Scheme_21,97.7303
2022-03-10,Scheme_21,98.0852
2022-03-11,Scheme_21,98.8402
2022-03-14,Scheme_21,98.3847
2022-03-15,Scheme_21,98.0797
2022-03-16,Scheme_21,96.8483
2022-03-17,Scheme_21,96.3323
2022-03-18,Scheme_21,96.406
2022-03-21,Scheme_21,97.2674
2022-03-22,Scheme_21,97.1641
2022-03-23,Scheme_21,97.464
2022-03-24,Scheme_21,96.7383
2022-03-25,Scheme_21,95.6941
2022-03-28,Scheme_21,95.0185
2022-03-29,Scheme_21,95.6527
2022-03-30,Scheme_21,94.8473
2022-03-31,Scheme_21,94.4496
2022-04-01,Scheme_21,94.0635
2022-04-04,Scheme_21,94.0776
2022-04-05,Scheme_21,93.4038
2022-04-06,Scheme_21,94.231
2022-04-07,Scheme_21,93.2907
2022-04-08,Scheme_21,92.5541
2022-04-11,Scheme_21,93.5561
2022-04-12,Scheme_21,93.8774
2022-04-13,Scheme_21,93.8
2022-04-14,Scheme_21,93.7305
2022-04-15,Scheme_21,94.1552
2022-04-18,Scheme_21,94.2623
2022-04-19,Scheme_21,94.2161
2022-04-20,Scheme_21,94.3407
2022-04-21,Scheme_21,94.2933
2022-04-22,Scheme_21,94.5961
2022-04-25,Scheme_21,93.8663
2022-04-26,Scheme_21,94.9723
2022-04-27,Scheme_21,95.7664
2022-04-28,Scheme_21,95.5065
2022-04-29,Scheme_21,96.4693
2022-05-02,Scheme_21,96.6154
2022-05-03,Scheme_21,97.7847
2022-05-04,Scheme_21,97.0909
2022-05-05,Scheme_21,96.7789
2022-05-06,Scheme_21,96.3098
2022-05-09,Scheme_21,95.8757
2022-05-10,Scheme_21,97.2544
2022-05-11,Scheme_21,97.1798
2022-05-12,Scheme_21,97.3632
2022-05-13,Scheme_21,98.3358
2022-05-16,Scheme_21,97.9109
2022-05-17,Scheme_21,97.1503
2022-05-18,Scheme_21,97.0251
2022-05-19,Scheme_21,96.6313
2022-05-20,Scheme_21,96.9509
2022-05-23,Scheme_21,98.1557
2022-05-24,Scheme_21,98.7133
2022-05-25,Scheme_21,99.0976
2022-05-26,Scheme_21,97.1012
2022-05-27,Scheme_21,97.6463
2022-05-30,Scheme_21,97.8983
2022-05-31,Scheme_21,96.2722
2022-06-01,Scheme_21,96.5898
2022-06-02,Scheme_21,97.0824
2022-06-03,Scheme_21,96.8778
2022-06-06,Scheme_21,97.4557
2022-06-07,Scheme_21,96.4305
2022-06-08,Scheme_21,97.3288
2022-06-09,Scheme_21,97.2086
2022-06-10,Scheme_21,98.4252
2022-06-13,Scheme_21,98.7108
2022-06-14,Scheme_21,97.1018
2022-06-15,Scheme_21,97.6428
2022-06-16,Scheme_21,96.762
2022-06-17,Scheme_21,97.7385
2022-06-20,Scheme_21,98.5833
2022-06-21,Scheme_21,99.4481
2022-06-22,Scheme_21,100.0939
2022-06-23,Scheme_21,101.7545
2022-06-24,Scheme_21,100.6402
2022-06-27,Scheme_21,100.7511
2022-06-28,Scheme_21,100.1554
2022-06-29,Scheme_21,101.6305
2022-06-30,Scheme_21,101.6546
2022-07-01,Scheme_21,100.862
2022-07-04,Scheme_21,99.3009
2022-07-05,Scheme_21,98.603
2022-07-06,Scheme_21,97.987
2022-07-07,Scheme_21,97.8179
2022-07-08,Scheme_21,98.3602
2022-07-11,Scheme_21,97.4735
2022-07-12,Scheme_21,98.0038
2022-07-13,Scheme_21,98.1987
2022-07-14,Scheme_21,98.3175
2022-07-15,Scheme_21,98.4947
2022-07-18,Scheme_21,99.4549
2022-07-19,Scheme_21,99.4949
2022-07-20,Scheme_21,99.3367
2022-07-21,Scheme_21,98.811
2022-07-22,Scheme_21,98.1291
2022-07-25,Scheme_21,98.7484
2022-07-26,Scheme_21,99.4173
2022-07-27,Scheme_21,99.0528
2022-07-28,Scheme_21,98.2928
2022-07-29,Scheme_21,99.5303
2022-08-01,Scheme_21,98.9471
2022-08-02,Scheme_21,100.3227
2022-08-03,Scheme_21,101.2765
2022-08-04,Scheme_21,102.403
2022-08-05,Scheme_21,101.5364
2022-08-08,Scheme_21,101.873
2022-08-09,Scheme_21,102.4041
2022-08-10,Scheme_21,102.9254
2022-08-11,Scheme_21,103.5679
2022-08-12,Scheme_21,104.3561
2022-08-15,Scheme_21,104.0861
2022-08-16,Scheme_21,104.5507
2022-08-17,Scheme_21,104.6392
2022-08-18,Scheme_21,105.0948
2022-08-19,Scheme_21,104.9834
2022-08-22,Scheme_21,105.3805
2022-08-23,Scheme_21,105.6166
2022-08-24,Scheme_21,107.3041
2022-08-25,Scheme_21,108.4468
2022-08-26,Scheme_21,108.3952
2022-08-29,Scheme_21,109.7286
2022-08-30,Scheme_21,110.3075
2022-08-31,Scheme_21,109.3249
2022-09-01,Scheme_21,108.586
2022-09-02,Scheme_21,107.5745
2022-09-05,Scheme_21,109.1097
2022-09-06,Scheme_21,111.2791
2022-09-07,Scheme_21,110.5356
2022-09-08,Scheme_21,109.93
2022-09-09,Scheme_21,110.6631
2022-09-12,Scheme_21,110.0227
2022-09-13,Scheme_21,109.6955
2022-09-14,Scheme_21,109.0704
2022-09-15,Scheme_21,109.0483
2022-09-16,Scheme_21,107.5936
2022-09-19,Scheme_21,108.3863
2022-09-20,Scheme_21,109.4067
2022-09-21,Scheme_21,109.7936
2022-09-22,Scheme_21,109.813
2022-09-23,Scheme_21,110.1808
2022-09-26,Scheme_21,109.0015
2022-09-27,Scheme_21,109.5015
2022-09-28,Scheme_21,109.8012
2022-09-29,Scheme_21,110.2055
2022-09-30,Scheme_21,111.0337
2022-10-03,Scheme_21,111.2511
2022-10-04,Scheme_21,110.1662
2022-10-05,Scheme_21,109.189
2022-10-06,Scheme_21,110.3239
2022-10-07,Scheme_21,110.4825
2022-10-10,Scheme_21,109.7975
2022-10-11,Scheme_21,110.7841
2022-10-12,Scheme_21,109.8645
2022-10-13,Scheme_21,110.3777
2022-10-14,Scheme_21,112.3566
2022-10-17,Scheme_21,111.9267
2022-10-18,Scheme_21,110.7325
2022-10-19,Scheme_21,110.0342
2022-10-20,Scheme_21,110.3885
2022-10-21,Scheme_21,111.0795
2022-10-24,Scheme_21,110.6218
2022-10-25,Scheme_21,110.3806
2022-10-26,Scheme_21,109.0135
2022-10-27,Scheme_21,108.459
2022-10-28,Scheme_21,110.3563
2022-10-31,Scheme_21,109.8612
2022-11-01,Scheme_21,108.4322
2022-11-02,Scheme_21,107.3956
2022-11-03,Scheme_21,106.3242
2022-11-04,Scheme_21,106.2624
2022-11-07,Scheme_21,105.2306
2022-11-08,Scheme_21,105.3445
2022-11-09,Scheme_21,104.815
2022-11-10,Scheme_21,103.975
2022-11-11,Scheme_21,101.9462
2022-11-14,Scheme_21,102.4049
2022-11-15,Scheme_21,101.6705
2022-11-16,Scheme_21,100.5781
2022-11-17,Scheme_21,99.1686
2022-11-18,Scheme_21,98.2684
2022-11-21,Scheme_21,98.5495
2022-11-22,Scheme_21,99.3397
2022-11-23,Scheme_21,99.0161
2022-11-24,Scheme_21,99.6714
2022-11-25,Scheme_21,100.4258
2022-11-28,Scheme_21,100.594
2022-11-29,Scheme_21,99.7143
2022-11-30,Scheme_21,101.2051
2022-12-01,Scheme_21,103.6314
2022-12-02,Scheme_21,101.8674
2022-12-05,Scheme_21,101.4285
2022-12-06,Scheme_21,101.7158
2022-12-07,Scheme_21,102.5522
2022-12-08,Scheme_21,102.9986
2022-12-09,Scheme_21,103.2379
2022-12-12,Scheme_21,101.9971
2022-12-13,Scheme_21,102.9213
2022-12-14,Scheme_21,102.5843
2022-12-15,Scheme_21,100.8935
2022-12-16,Scheme_21,102.0035
2022-12-19,Scheme_21,101.4942
2022-12-20,Scheme_21,101.7981
2022-12-21,Scheme_21,101.4068
2022-12-22,Scheme_21,100.9533
2022-12-23,Scheme_21,101.0603
2022-12-26,Scheme_21,101.1435
2022-12-27,Scheme_21,101.0366
2022-12-28,Scheme_21,101.9601
2022-12-29,Scheme_21,101.8492
2022-12-30,Scheme_21,101.5698
2023-01-02,Scheme_21,101.9696
2023-01-03,Scheme_21,101.7049
2023-01-04,Scheme_21,102.0982
2023-01-05,Scheme_21,102.1979
2023-01-06,Scheme_21,102.0603
2023-01-09,Scheme_21,101.5188
2023-01-10,Scheme_21,101.422
2023-01-11,Scheme_21,100.568
2023-01-12,Scheme_21,100.6808
2023-01-13,Scheme_21,99.6727
2023-01-16,Scheme_21,100.7414
2023-01-17,Scheme_21,101.5334
2023-01-18,Scheme_21,102.6553
2023-01-19,Scheme_21,102.8629
2023-01-20,Scheme_21,102.9552
2023-01-23,Scheme_21,104.653
2023-01-24,Scheme_21,104.7979
2023-01-25,Scheme_21,105.5249
2023-01-26,Scheme_21,105.2797
2023-01-27,Scheme_21,105.5131
2023-01-30,Scheme_21,105.2494
2023-01-31,Scheme_21,106.2059
2023-02-01,Scheme_21,106.1718
2023-02-02,Scheme_21,105.0534
2023-02-03,Scheme_21,104.731
2023-02-06,Scheme_21,106.6371
2023-02-07,Scheme_21,107.3797
2023-02-08,Scheme_21,106.6103
2023-02-09,Scheme_21,104.211
2023-02-10,Scheme_21,105.0884
2023-02-13,Scheme_21,104.2218
2023-02-14,Scheme_21,102.9438
2023-02-15,Scheme_21,103.7416
2023-02-16,Scheme_21,101.9377
2023-02-17,Scheme_21,101.8327
2023-02-20,Scheme_21,102.1141
2023-02-21,Scheme_21,102.4945
2023-02-22,Scheme_21,100.4211
2023-02-23,Scheme_21,100.5695
2023-02-24,Scheme_21,100.1337
2023-02-27,Scheme_21,100.2752
2023-02-28,Scheme_21,99.5949
2023-03-01,Scheme_21,99.4902
2023-03-02,Scheme_21,99.0297
2023-03-03,Scheme_21,99.1804
2023-03-06,Scheme_21,96.891
2023-03-07,Scheme_21,97.8773
2023-03-08,Scheme_21,98.2575
2023-03-09,Scheme_21,98.9276
2023-03-10,Scheme_21,98.9256
2023-03-13,Scheme_21,98.481
2023-03-14,Scheme_21,98.5872
2023-03-15,Scheme_21,97.5103
2023-03-16,Scheme_21,96.4291
2023-03-17,Scheme_21,95.9921
2023-03-20,Scheme_21,96.1952
2023-03-21,Scheme_21,95.0473
2023-03-22,Scheme_21,95.516
2023-03-23,Scheme_21,95.8779
2023-03-24,Scheme_21,96.2356
2023-03-27,Scheme_21,96.1976
2023-03-28,Scheme_21,95.2323
2023-03-29,Scheme_21,95.9812
2023-03-30,Scheme_21,96.4699
2023-03-31,Scheme_21,97.5913
2023-04-03,Scheme_21,97.1739
2023-04-04,Scheme_21,96.2061
2023-04-05,Scheme_21,96.6535
2023-04-06,Scheme_21,95.6127
2023-04-07,Scheme_21,95.1388
2023-04-10,Scheme_21,95.9975
2023-04-11,Scheme_21,96.3687
2023-04-12,Scheme_21,97.5804
2023-04-13,Scheme_21,95.8217
2023-04-14,Scheme_21,96.4052
2023-04-17,Scheme_21,97.1372
2023-04-18,Scheme_21,97.7742
2023-04-19,Scheme_21,97.8582
2023-04-20,Scheme_21,98.2251
2023-04-21,Scheme_21,97.6987
2023-04-24,Scheme_21,98.5783
2023-04-25,Scheme_21,98.5698
2023-04-26,Scheme_21,97.1937
2023-04-27,Scheme_21,96.8299
2023-04-28,Scheme_21,96.8433
2023-05-01,Scheme_21,96.5239
2023-05-02,Scheme_21,97.2829
2023-05-03,Scheme_21,96.5486
2023-05-04,Scheme_21,98.1848
2023-05-05,Scheme_21,99.4673
2023-05-08,Scheme_21,99.0636
2023-05-09,Scheme_21,98.4423
2023-05-10,Scheme_21,98.3981
2023-05-11,Scheme_21,98.9379
2023-05-12,Scheme_21,99.1026
2023-05-15,Scheme_21,98.4509
2023-05-16,Scheme_21,98.8266
2023-05-17,Scheme_21,100.014
2023-05-18,Scheme_21,100.4836
2023-05-19,Scheme_21,100.9164
2023-05-22,Scheme_21,101.0518
2023-05-23,Scheme_21,100.4979
2023-05-24,Scheme_21,100.0996
2023-05-25,Scheme_21,101.5513
2023-05-26,Scheme_21,100.2485
2023-05-29,Scheme_21,100.8957
2023-05-30,Scheme_21,100.2377
2023-05-31,Scheme_21,99.8896
2023-06-01,Scheme_21,99.5595
2023-06-02,Scheme_21,100.1118
2023-06-05,Scheme_21,100.3126
2023-06-06,Scheme_21,100.9917
2023-06-07,Scheme_21,103.1829
2023-06-08,Scheme_21,101.8627
2023-06-09,Scheme_21,102.6071
2023-06-12,Scheme_21,103.5941
2023-06-13,Scheme_21,103.1368
2023-06-14,Scheme_21,101.7797
2023-06-15,Scheme_21,101.7532
2023-06-16,Scheme_21,100.9239
2023-06-19,Scheme_21,101.844
2023-06-20,Scheme_21,101.8467
2023-06-21,Scheme_21,102.2224
2023-06-22,Scheme_21,102.3584
2023-06-23,Scheme_21,102.9844
2023-06-26,Scheme_21,103.3098
2023-06-27,Scheme_21,101.8176
2023-06-28,Scheme_21,101.5043
2023-06-29,Scheme_21,102.2835
2023-06-30,Scheme_21,102.0489
2023-07-03,Scheme_21,102.9912
2023-07-04,Scheme_21,103.9161
2023-07-05,Scheme_21,103.7011
2023-07-06,Scheme_21,101.9993
2023-07-07,Scheme_21,102.5181
2023-07-10,Scheme_21,101.9876
2023-07-11,Scheme_21,101.5381
2023-07-12,Scheme_21,100.8048
2023-07-13,Scheme_21,101.064
2023-07-14,Scheme_21,102.3141
2023-07-17,Scheme_21,102.9968
2023-07-18,Scheme_21,103.8414
2023-07-19,Scheme_21,103.4811
2023-07-20,Scheme_21,104.0787
2023-07-21,Scheme_21,104.0942
2023-07-24,Scheme_21,103.5898
2023-07-25,Scheme_21,103.2224
2023-07-26,Scheme_21,103.2214
2023-07-27,Scheme_21,102.471
2023-07-28,Scheme_21,102.9582
2023-07-31,Scheme_21,101.9688
2023-08-01,Scheme_21,101.9156
2023-08-02,Scheme_21,100.9509
2023-08-03,Scheme_21,101.7268
2023-08-04,Scheme_21,103.5952
2023-08-07,Scheme_21,105.2006
2023-08-08,Scheme_21,105.8567
2023-08-09,Scheme_21,106.7319
2023-08-10,Scheme_21,107.3519
2023-08-11,Scheme_21,107.2704
2023-08-14,Scheme_21,106.6135
2023-08-15,Scheme_21,106.2455
2023-08-16,Scheme_21,105.9703
2023-08-17,Scheme_21,105.5546
2023-08-18,Scheme_21,106.3922
2023-08-21,Scheme_21,105.8291
2023-08-22,Scheme_21,106.3912
2023-08-23,Scheme_21,107.0907
2023-08-24,Scheme_21,106.2786
2023-08-25,Scheme_21,106.3719
2023-08-28,Scheme_21,106.9393
2023-08-29,Scheme_21,106.7435
